session_id,provider,requested_model,resolved_model,model,benchmark_name,benchmark_alias,perturbation_type,item_id,problem_id,question_id,difficulty,finish_reason,token_count,assistant_chars,window_count,mean_entropy,entropy_variance,mean_gap,mean_top1_logprob,perplexity,threshold_crossing_ratio,persistent_crossing_ratio,recovery_observed,regime,trajectory_assessment,truncation_flag,raw_path
cocc-2879_negation_objective_53-bac7fcbc,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2879_negation_objective_53,2879,,hard,stop,689.000000,3017,41,0.026326,0.012071,1.481623,-0.036129,1.036789,0.268293,0.025641,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2879_negation_objective_53-bac7fcbc\raw.json
cocc-2881_negation_objective_54-9b5cb922,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2881_negation_objective_54,2881,,easy,length,4096.000000,16326,253,0.054175,0.022219,2.996843,-0.060885,1.062777,0.996047,0.888889,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2881_negation_objective_54-9b5cb922\raw.json
cocc-2882_negation_objective_55-3e1c29cf,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2882_negation_objective_55,2882,,medium,stop,378.000000,1183,21,0.032422,0.012595,1.613571,-0.034559,1.035163,0.761905,0.450000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2882_negation_objective_55-3e1c29cf\raw.json
cocc-2883_negation_objective_56-3c15cddf,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2883_negation_objective_56,2883,,medium,stop,467.000000,1637,27,0.044449,0.015828,1.351384,-0.040655,1.041492,0.592593,0.619048,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2883_negation_objective_56-3c15cddf\raw.json
cocc-2884_negation_objective_57-e995654d,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2884_negation_objective_57,2884,,hard,stop,268.000000,1093,14,0.053586,0.022023,1.932010,-0.050288,1.051574,0.500000,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2884_negation_objective_57-e995654d\raw.json
cocc-2886_negation_objective_58-8c0ed888,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2886_negation_objective_58,2886,,easy,stop,2375.000000,8001,146,0.044387,0.017715,4.786439,-0.059449,1.061252,0.794521,0.321168,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2886_negation_objective_58-8c0ed888\raw.json
cocc-2887_negation_objective_59-4c14cc91,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2887_negation_objective_59,2887,,medium,stop,448.000000,1529,25,0.025758,0.011465,1.709093,-0.018742,1.018919,0.480000,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2887_negation_objective_59-4c14cc91\raw.json
cocc-2888_negation_objective_60-dda9727b,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2888_negation_objective_60,2888,,medium,stop,467.000000,1644,27,0.038807,0.016804,1.509716,-0.049879,1.051144,0.370370,0.333333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2888_negation_objective_60-dda9727b\raw.json
cocc-2891_negation_objective_61-5e79d486,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2891_negation_objective_61,2891,,medium,stop,871.000000,3234,52,0.058485,0.025414,2.259398,-0.058509,1.060255,0.884615,0.653061,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2891_negation_objective_61-5e79d486\raw.json
cocc-2892_negation_objective_62-ba3eceaf,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2892_negation_objective_62,2892,,easy,stop,371.000000,1292,21,0.031169,0.011331,12.312021,-0.066800,1.069082,0.523810,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2892_negation_objective_62-ba3eceaf\raw.json
cocc-2893_negation_objective_63-c79a83fb,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2893_negation_objective_63,2893,,medium,stop,1385.000000,4821,84,0.047836,0.020481,1.952276,-0.058620,1.060373,0.654762,0.303797,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2893_negation_objective_63-c79a83fb\raw.json
cocc-2902_negation_objective_64-251bdb57,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2902_negation_objective_64,2902,,easy,stop,3759.000000,12158,232,0.032453,0.014761,1.296625,-0.036520,1.037195,0.491379,0.200913,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2902_negation_objective_64-251bdb57\raw.json
cocc-2915_negation_objective_65-f3a856ad,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2915_negation_objective_65,2915,,medium,stop,2066.000000,6865,127,0.033600,0.014148,1.451169,-0.035194,1.035821,0.826772,0.544715,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2915_negation_objective_65-f3a856ad\raw.json
cocc-2916_negation_objective_66-520bd0a5,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2916_negation_objective_66,2916,,medium,stop,666.000000,2121,39,0.030165,0.012050,20.822168,-0.042568,1.043487,0.538462,0.114286,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2916_negation_objective_66-520bd0a5\raw.json
cocc-2917_negation_objective_67-d89a6ac8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2917_negation_objective_67,2917,,easy,stop,676.000000,1387,40,0.010588,0.004398,0.618551,-0.015467,1.015587,0.375000,0.333333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2917_negation_objective_67-d89a6ac8\raw.json
cocc-2919_negation_objective_68-8b014006,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2919_negation_objective_68,2919,,hard,stop,643.000000,2418,38,0.055376,0.021346,2.223406,-0.066343,1.068593,0.657895,0.451613,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2919_negation_objective_68-8b014006\raw.json
cocc-2920_negation_objective_69-07baaed9,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2920_negation_objective_69,2920,,medium,length,4096.000000,12622,253,0.042505,0.018934,4.061259,-0.053460,1.054914,0.865613,0.404000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2920_negation_objective_69-07baaed9\raw.json
cocc-2921_negation_objective_70-789cb693,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2921_negation_objective_70,2921,,hard,stop,1104.000000,3816,66,0.025669,0.011537,8.581289,-0.033859,1.034438,0.530303,0.317460,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2921_negation_objective_70-789cb693\raw.json
cocc-2952_negation_objective_71-623bf045,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2952_negation_objective_71,2952,,hard,stop,1294.000000,4867,78,0.042720,0.019261,1.970024,-0.047613,1.048765,0.987179,0.987013,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2952_negation_objective_71-623bf045\raw.json
cocc-2953_negation_objective_72-8c4b20db,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2953_negation_objective_72,2953,,medium,stop,602.000000,2024,35,0.033396,0.013954,1.417789,-0.040926,1.041775,0.742857,0.281250,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2953_negation_objective_72-8c4b20db\raw.json
cocc-2954_negation_objective_73-b1020e59,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2954_negation_objective_73,2954,,medium,stop,631.000000,2475,37,0.017658,0.007845,1.189941,-0.020306,1.020514,0.810811,0.588235,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2954_negation_objective_73-b1020e59\raw.json
cocc-2955_negation_objective_74-3d7410df,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2955_negation_objective_74,2955,,easy,stop,2570.000000,8794,158,0.048587,0.019779,2.116337,-0.068358,1.070748,0.936709,0.442308,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2955_negation_objective_74-3d7410df\raw.json
cocc-2977_negation_objective_75-5d7995a3,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2977_negation_objective_75,2977,,easy,stop,212.000000,791,11,0.054803,0.021622,2.741501,-0.058801,1.060564,0.545455,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2977_negation_objective_75-5d7995a3\raw.json
cocc-2979_negation_objective_76-d11fd879,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2979_negation_objective_76,2979,,medium,stop,122.000000,523,5,0.108862,0.035680,3.842999,-0.195193,1.215545,0.600000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2979_negation_objective_76-d11fd879\raw.json
cocc-2998_negation_objective_77-a2e53d20,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2998_negation_objective_77,2998,,easy,stop,440.000000,1637,25,0.040949,0.021115,1.792831,-0.035006,1.035626,0.640000,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2998_negation_objective_77-a2e53d20\raw.json
cocc-2999_negation_objective_78-4ddc5b3e,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,2999_negation_objective_78,2999,,easy,stop,531.000000,1673,31,0.032048,0.016439,1.394575,-0.032636,1.033174,0.838710,0.517241,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-2999_negation_objective_78-4ddc5b3e\raw.json
cocc-3000_negation_objective_79-918e0f76,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3000_negation_objective_79,3000,,medium,stop,398.000000,1644,22,0.039708,0.016730,1.524383,-0.046842,1.047957,0.818182,0.550000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3000_negation_objective_79-918e0f76\raw.json
cocc-3017_negation_objective_80-c4ab060c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3017_negation_objective_80,3017,,hard,stop,780.000000,2901,46,0.020483,0.011378,1.229579,-0.020632,1.020846,0.478261,0.317073,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3017_negation_objective_80-c4ab060c\raw.json
cocc-3018_negation_objective_81-699380ca,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3018_negation_objective_81,3018,,medium,stop,470.000000,1545,27,0.037778,0.015428,1.886759,-0.043847,1.044822,0.703704,0.434783,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3018_negation_objective_81-699380ca\raw.json
cocc-3019_negation_objective_82-22427366,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3019_negation_objective_82,3019,,easy,stop,390.000000,1299,22,0.042309,0.017610,1.919902,-0.064318,1.066431,0.636364,0.562500,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3019_negation_objective_82-22427366\raw.json
cocc-3024_negation_objective_83-67c411c6,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3024_negation_objective_83,3024,,hard,stop,2212.000000,6595,136,0.048518,0.019070,1.667571,-0.062226,1.064203,0.639706,0.305344,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3024_negation_objective_83-67c411c6\raw.json
cocc-3025_negation_objective_84-a68b5864,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3025_negation_objective_84,3025,,hard,stop,575.000000,2396,33,0.041642,0.017037,1.995076,-0.044210,1.045202,0.878788,0.700000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3025_negation_objective_84-a68b5864\raw.json
cocc-3031_negation_objective_85-e33b01ce,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3031_negation_objective_85,3031,,medium,stop,774.000000,2569,46,0.019958,0.008186,1.199057,-0.019710,1.019906,0.456522,0.116279,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3031_negation_objective_85-e33b01ce\raw.json
cocc-3032_negation_objective_86-9ad16fe1,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3032_negation_objective_86,3032,,hard,stop,858.000000,2833,51,0.031790,0.013588,1.713371,-0.043326,1.044278,0.823529,0.620000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3032_negation_objective_86-9ad16fe1\raw.json
cocc-3033_negation_objective_87-8bd6362e,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3033_negation_objective_87,3033,,medium,length,4096.000000,13823,253,0.043894,0.017490,1.957910,-0.060277,1.062130,0.806324,0.419753,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3033_negation_objective_87-8bd6362e\raw.json
cocc-3034_negation_objective_88-76274766,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3034_negation_objective_88,3034,,easy,stop,1680.000000,6257,102,0.049423,0.021410,1.933855,-0.059576,1.061386,0.725490,0.397959,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3034_negation_objective_88-76274766\raw.json
cocc-3044_negation_objective_89-f0a91377,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3044_negation_objective_89,3044,,easy,stop,205.000000,838,10,0.078139,0.030202,2.623248,-0.074833,1.077704,0.800000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3044_negation_objective_89-f0a91377\raw.json
cocc-3045_negation_objective_90-29356978,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3045_negation_objective_90,3045,,easy,stop,988.000000,3134,59,0.068284,0.028962,2.188774,-0.086431,1.090276,0.881356,0.773585,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3045_negation_objective_90-29356978\raw.json
cocc-3046_negation_objective_91-e4421f34,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3046_negation_objective_91,3046,,medium,stop,429.000000,1681,24,0.054206,0.024585,2.075824,-0.058606,1.060358,0.791667,0.333333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3046_negation_objective_91-e4421f34\raw.json
cocc-3047_negation_objective_92-99e188ac,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3047_negation_objective_92,3047,,hard,stop,416.000000,1735,23,0.061481,0.025371,2.089732,-0.062600,1.064601,0.956522,0.681818,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3047_negation_objective_92-99e188ac\raw.json
cocc-3055_negation_objective_93-09fe9361,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3055_negation_objective_93,3055,,easy,stop,2359.000000,7708,145,0.063179,0.024481,6.494796,-0.082850,1.086378,0.841379,0.423611,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3055_negation_objective_93-09fe9361\raw.json
cocc-3080_negation_objective_94-deefc800,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3080_negation_objective_94,3080,,medium,stop,540.000000,1880,31,0.092692,0.033668,2.754402,-0.172755,1.188575,0.967742,0.966667,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3080_negation_objective_94-deefc800\raw.json
cocc-3081_negation_objective_95-7357a187,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3081_negation_objective_95,3081,,medium,stop,1003.000000,3735,60,0.091801,0.033785,5.828940,-0.117211,1.124357,0.916667,0.890909,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3081_negation_objective_95-7357a187\raw.json
cocc-3091_negation_objective_96-180bf9d8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3091_negation_objective_96,3091,,hard,stop,563.000000,1905,33,0.040071,0.019057,1.486115,-0.057557,1.059246,0.818182,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3091_negation_objective_96-180bf9d8\raw.json
cocc-3093_negation_objective_97-80cd42a7,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3093_negation_objective_97,3093,,easy,stop,163.000000,551,8,0.042425,0.020079,1.579862,-0.049548,1.050796,0.375000,0.000000,False,CALIBRATING,INSUFFICIENT_HISTORY,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3093_negation_objective_97-80cd42a7\raw.json
cocc-3094_negation_objective_98-3389c41a,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3094_negation_objective_98,3094,,medium,stop,797.000000,2199,47,0.038452,0.016246,1.524127,-0.046888,1.048004,0.638298,0.333333,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3094_negation_objective_98-3389c41a\raw.json
cocc-3104_negation_objective_99-69e6e21f,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3104_negation_objective_99,3104,,medium,stop,1370.000000,4883,83,0.036415,0.016731,1.674349,-0.032427,1.032958,0.903614,0.814815,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3104_negation_objective_99-69e6e21f\raw.json
cocc-3106_negation_objective_100-19b0949c,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3106_negation_objective_100,3106,,medium,stop,448.000000,1382,25,0.034140,0.011781,1.783169,-0.058758,1.060519,0.560000,0.130435,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3106_negation_objective_100-19b0949c\raw.json
cocc-3114_negation_objective_101-ed6e79bd,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3114_negation_objective_101,3114,,medium,stop,1301.000000,4828,79,0.078259,0.029851,2.859376,-0.106241,1.112089,0.772152,0.500000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3114_negation_objective_101-ed6e79bd\raw.json
cocc-3141_negation_objective_102-964ad9e8,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3141_negation_objective_102,3141,,medium,stop,1445.000000,5840,88,0.073601,0.028543,2.851539,-0.086264,1.090095,0.863636,0.595238,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3141_negation_objective_102-964ad9e8\raw.json
cocc-3150_negation_objective_103-82395297,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3150_negation_objective_103,3150,,medium,stop,1505.000000,4977,92,0.031880,0.015175,1.169070,-0.035069,1.035691,0.923913,0.813187,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3150_negation_objective_103-82395297\raw.json
cocc-3151_negation_objective_104-167c7903,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3151_negation_objective_104,3151,,medium,length,4096.000000,12258,253,0.030741,0.012746,5.529073,-0.036561,1.037238,0.608696,0.229839,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,True,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3151_negation_objective_104-167c7903\raw.json
cocc-3153_negation_objective_105-4a4b30bf,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3153_negation_objective_105,3153,,hard,stop,892.000000,3287,53,0.061060,0.026184,2.352649,-0.073156,1.075898,0.886792,0.765957,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3153_negation_objective_105-4a4b30bf\raw.json
cocc-3154_negation_objective_106-821e56d4,deepseek,deepseek-chat,deepseek-v4-flash,deepseek-v4-flash,chain_of_code_collapse,break_the_chain_code_generation,negation_objective,3154_negation_objective_106,3154,,easy,stop,289.000000,1054,16,0.045749,0.016820,1.852495,-0.051850,1.053218,0.500000,0.000000,True,III_STRUCTURAL_PULSATION,THRESHOLD_CROSSED_STRUCTURAL_PULSATION,False,results\cocc_prama_deepseek_negation_objective_n235\sessions\cocc-3154_negation_objective_106-821e56d4\raw.json
